,audio,transcription,speaker
218,common_voice_en_21824350.mp3,Young female voice is speaking friendly with surprise.,b9d142aa1f9a024aa981eedc72a803fc8fa2e0db6e7960820ebad2a831ce34a4a36bcdbe33345174f3b5b514eaf4a4bd77ba8133f6507e41b5a7cc7b0bf01cda
219,common_voice_en_17993802.mp3,Adult male voice is quietly and slowly mumbling.,c35e9fa85c6123d7a22d8e77866d8272eea689b20d157addcc5f00bc39db514b6bbb3d34702c1513f382379bb62ede67e81ee9cf653742278ab6c9dc8172ceaf
220,p254_052_mic1.flac,Adult low pitched male voice with clear pronunciation speaks confidently,p254
221,common_voice_en_29230456.mp3,Hollow mature male voice with clear pronunciation speaks slowly with children sounds as background noise.,ac033bcb388b843d9826ed30f7b6bcbce5f9e8202097f796c10aff8c58d5e766bbb828804ce3d725b5354221db9b376d486fc0248be1e565d70f6a9bf77701de
222,common_voice_en_23337638.mp3,"Bright adult male voice with clear pronunciation yet recording sounds flat, with emotionless but convincing speech.",85853641ebb44ec2b3d59500ac617f2b727d247fe30a69a51d36c9292e545ed522983dbfaa24660d4c4fd1b1db443b9bd7008f0cb2d331463a9403e05d511155
223,common_voice_en_148836.mp3,Flat young male voice with clear pronunciation with unknown accent with calm speech.,66da89b38f6c6ca55d26757a09b8034d39b314b75ea0f74c2047b589610ddd9a5d70b5d5962225e17c1b4c5947232e7770161321707e802a17db73fe59cca2c7
224,common_voice_en_18261098.mp3,Adult female voice with clear pronunciation speaks unconfidently.,2840e1708b3432b93a3c13007c994b48618f50fb6e18a8ef47c7a040ded1d934cddccc8e343d8daa0f7901270e04ba8fda6d44d090fbad3d02c501b265d6d73a
225,common_voice_en_19671246.mp3,"Adult male voice with clear pronunciation with calm and monotone, emotionless speech speaks confidently",66c086e4d39fd45ca19703a00a53b3ba580194ba150437629b336912369378751ec5adb1301c27c038722ce176a21f5eba001d968b098c6e57d41c820f0fa4a7
226,common_voice_en_17416292.mp3,Adult male voice with unclear pronunciation with calm and emotionless yet interested speech makes pauses while speaking.,78e67a34deebfed9ef9d720972eaebd3a138784a3723ecace2322726c5a8eb3718d7579066979215dbba7594d60428fb10d5f52a5477a8f12c6392d15b8007f0
227,common_voice_en_25087181.mp3,"Adult deep male voice with clear pronunciation with calm and confident, emotionless speech.",2628f4b8cf28a0371d469beef38b175d13bd44d9e9c3ce41f1fa88f655375ceded8db7528d4125f9d4e678a15e7c6b7455445508e9a1c2020e79424a1cb5674f
228,common_voice_en_22729971.mp3,"Adult male voice with clear pronunciation with uninterested speech, speaks calmly",2429806e5f5039a19ed9376741f82f6512e720f71bd07fa3c0a24458b81265f35b5f3a2cf61d8a4e09c81d7e2a63093d93928b1fc8af85be9fd9955b97db0398
229,common_voice_en_22319547.mp3,High pitched young female voice with clear pronunciation with emotional speech.,8449194e8b74b81d761d7a3786cdd5d099aff4f33737c7f476edf3435c3eb483ff6d6515d153c7cfb9193821f01a3a0bd6b049740b029acd7b1488df9bd579d8
230,common_voice_en_20303566.mp3,Teenager flat female voice with clear pronunciation sounds like an english native speaker sounds nervous with hiss as a background noise.,7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f
231,common_voice_en_22347433.mp3,Young female voice with clear pronunciation that sounds like a native english speaker with outdoor road sounds as background noises.,a5fd1e48f68ab0552f3fb3df9586d8cfd77fbfe345a5a5320ababc56cd5d78c5f9d282a8538c0c1c329e54a477757cb7e98b9092c5520e7d570dd701544dc364
232,common_voice_en_25170613.mp3,"Adult female voice with unclear pronunciation speaks very fast, speech is confident yet emotionless",78ca0ffb2fcc4c3e052a9477b13abe24f6a280a551dc5153b4a1efd8b64adc6fd7bc406d4b4e94bf2876eab391106c45df5d5d0e9265e82eea9908d82a4ffc0f
233,common_voice_en_20044261.mp3,"Mature female voice with clear pronunciation, sounds like a native english speaker probably with American accent with high pitched hiss as a background noise.",4274bf04928de19a9724c62843de3508b71ba5bdc7cee35efea86417e13073ea2d3929653dd7ecd787e5e3720d3f8fa55a6c595a4cbc70f1fff1ac99f24461c0
234,common_voice_en_18745576.mp3,"Young male voice with clear pronunciation, speaks calmly and confidently, speech is emotionless yet convincing",20501f6b8212295e6aee635884b96a93f6eb34b286ff88af26ecf947af74bbf73d6ba98df6e534d0271bc05b2d327f07765978b701ae8e58df4e8ea2ced4029a
235,common_voice_en_27348931.mp3,"Adult male voice with unclear pronunciation probably with Indian accent speaks emotionally, stumbles while speaking",b15e81b74f3a01152401371744ce17a419c45a9415478075dd9d5dab5818374ad025c732871b55b1d5242f40357f577ab2dfd02950081c195bf04dd7b8aa7910
236,p284_072_mic1.flac,Low pitched male voice with clear pronunciation speaks confidently with emotionless speech.,p284
237,common_voice_en_20654200.mp3,Adult male voice with clear pronunciation with speech that is emotionless and monotone.,9ab58ff974131b020e1a20bb94c909a598f3fe921df1c2a767330f0c021032824d401e1e38b9b159e4adf8ddeb8c39ae843df2927f2ddca19205d089e608d310
238,common_voice_en_22911296.mp3,Young female voice with clear pronunciation speaks confidently with interested speech with hiss as a background noise ,fc005e21bf8421aa51c20e901277f66704cf58c73e30c4b2f3ec7f7d2a3ca610f73cda39ef3c78789cdf08007565c79d35c2dc0b7897ae65aa768b44dad40430
239,common_voice_en_17276001.mp3,"Teenager male voice with clear pronunciation speech sounds uninterested and emotionless, speaks calmly.",197b283d2eabb40dce3d912479bc46f922596e306be9e0557a02d764de1b2a5c8a266e65a1ba39fea43fa1019354107325d8842a7d61f22ff7676171301e1b61
240,common_voice_en_31099531.mp3,Adult male with an African accent and a nasal voice,18763b0923c92a604ac857954158e33d158bb5d877b83822ccf91e5d2cf5b9b320136771586bd2918c795a235924c5826749a6136d1762e0d118d115866e89ae
241,common_voice_en_558594.mp3,The flat voice of a young male with a native and fast pronunciation. ,ef37e70e7d40e2d6d1339d83629b0eeb496f89847b9bf1cc845466a6f93120c8550121aee211adb22e035604572a0d7f5a690b980bab9d856d992b633d4bfa99
242,common_voice_en_27306696.mp3,The emotionless voice of an adult female with Indian accent with a pausing pronunciation. ,cfeff877cccff0af362791b70d74807862da77e349d083a3b710f9f7e69d2dc40be216c056cc7b5153934c29b74abbbeb11d3d0966546d6f2b985782ea01413e
243,common_voice_en_18413929.mp3,The thin voice of a young male with a brief pronunciation. ,c74ed74b5716c78d1e3ea6b70e8d246913fe0eaf69cfc840566f1d6b25cd7ff453ec254474860e727a2b4dc65b0882488f73db1cd0c0fa1c76170d8c71469a0b
244,p330_254_mic1.flac,The sad voice of a young female with a native and moderate pronunciation with tired voice perception.,p330
245,common_voice_en_19263318.mp3,The low pitched voice of an elderly male with a native and moderate pronunciation with concinving voice perception. ,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a
246,common_voice_en_20314251.mp3,The serious voice of an adult male with a clear and native pronunciation with convincing voice perception. ,188a9affb75bc42703fc02e15bad44808d15f864a4ae563070d9a6b93e257a9b2e5465d7155a43c18e78ba6a274f09ba277ba3adc109afb7236ade707ff74a77
247,common_voice_en_20068443.mp3,The low pitched voice of an adult male with a native and moderate pronunciation with convincing voice perception.,be7ec154b8f7d6491e749304a7cbd6ca80393c9088735a701c932278794eb4e8146838493e38c0d59b2c1a2adfe9c9b653b9e7dd0ab2aead9b7d6714ad27950e
248,common_voice_en_18087564.mp3,The low pitched voice of an adult male with a native and moderate pronunciation. ,304e6386225f85ef6bfdbaf8f9e0b7f4861d8f1fc39260076c4a6921b981a93e065fc7760e0c893b8ddcae396e55b904e3e3846fab9e006c80aa0a674735948a
249,common_voice_en_19467743.mp3,The deep voice of an adult male with a fast pronunciation. ,86ac7b57f212a70f83f36d3291383346a4eed14c4e59f0cee93eccb7dda9a8a59ffb992eda8d3edd300170e07a1a7f8ba63dd5d4e8b840f510605eaf7075e856
250,p312_024_mic1.flac,The childlike voice of a teenager girl with a moderate and clear pronunciation with vibrant voice perception. ,p312
251,common_voice_en_508280.mp3,The loud and emotional voice of an adult male with a clear pronunciation. ,2649b24b42c0382e17ac43052761f06cda5c5ea99c9bf97bbef287dc049060e2792327368f5517c81f657689765ae90c64ad1f03c9f6c01dcec01247f2614d61
252,common_voice_en_19310279.mp3,The low pitched voice of an adult male with a native and moderate pronunciation. ,e703cd57be2217eae7641c8f2cb31e54502bb6b4ee9c38b827905a04ac26a52438a9a7257f2d7250656e8f4d65d668281ca8de989e067ac15b815a7589b1eeb5
253,common_voice_en_17249607.mp3,The emotionless voice of an adult male with a vague and monotone pronunciation with whispering and tired voice perception. ,fa3a72f7238a6ca6a50548c7f973b47e30676f6298e961936551bbe219c513388dd22cf275b9eb787af0abb4afd80b95bd06b1c79e1257c0f6de2a2032fb777d
254,common_voice_en_19773941.mp3,The serious vocie of an adult female with a moderate and native pronunciation. ,deb84f2071c433e699d881d69ca709979161da7ea1de4cab0046ce737b31d9fca1e9d7b5b765082ae872201fbff90905e718bacf89af718feeafbcb3f2f97f99
255,common_voice_en_486439.mp3,The low pitched voice of an adult male with a native and moderate pronunciation. ,41247cc40f3afb015902140682334ab09315267af1466571a41e6a35c2dc7589389ccf1d933097b586b57bf57b38298fad30fa5daeb5e2f85d1e14744666bfc1
256,common_voice_en_19795985.mp3,The emotional voice of an elderly male with a moderate and brief pronunciation. ,34ff5ad8db33561f4bfb74af391c451a0368e5ec0acc299f526a28bf2d18b7321eafb89138fd7fd867be609666eb0ea65489b1323feb0c06af4307c9fecdd6a2
257,common_voice_en_492238.mp3,The deep voice of an adult male with some accent and paused speech. ,ff6c256ddb6671198ea6bd7256a1e43c22a270209b2bd1ba8297c5cb9fc6db37307aaaa3c1dc4a4bd7d4a42da2b312813017fd0fb47844fe24b63b0d4129f441
258,p286_360_mic1.flac,The deep voice of a young male with a fast and native pronunciation. ,p286
259,common_voice_en_28729023.mp3,The low pitched voice of an elderly female with a slow and clear pronunciation. ,af9c15b78f47fc932ee4a2fab15488dd4295f87b2a3359c855aad4f383b20bced882b0bb7ffa51fe7a08897bcd7370705108bb2cd7dd3919806d7d39f2209c7f
260,common_voice_en_511857.mp3,The loud voice of a young female with a native and fast pronunciation. ,5e9f97298d3c20acfc2dcc94e5f7d772bcedd33c50315748b4614547b14ca0518842a8d2cad5ff3b431214e9ff9cca59c052fda547710b70c14140b53621ab9b
261,common_voice_en_19410473.mp3,Young adult male with creaky voice and calm and slow speech.,c18bbb6b94422a6c80c481972907725ec06993d61fa20d314c33bacaa5c37292fce0f5359bb99a6cdf9f29d8daa0dadb5b9fe9c7ca58ef663ca622c547a248ff
262,common_voice_en_20243719.mp3,Adult female with low pitched and moody voice.,43ccf9f4dce9e8a86359088edc0a6ad414149544108d0808cdc9202df371b2b86d161e18e04a894f22c07b77f99de3869f3982eb5f23d03d31efb261e49da923
263,common_voice_en_27561296.mp3,Middle aged male with fluent and vivid speech ,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1
264,common_voice_en_495693.mp3,Young adult male with clear pronunciation speaks into microphone with a quiet setting. ,36c2f418e4bb60777b45f3a4ac464b14c7f002c63ca86526453d87189732d1cb1a606ab5dcc2467f81da4a557d149fc58f5de57a26f904b10825b4df562f0164
265,common_voice_en_20771878.mp3,Mature female with American accent and calm emotionless speech.,b0fbfb3d5ce391796c7204ee16d17af03e03912c352f6a9cc6df9a68f2b8609f1e0f887a4ad147463eaec7e6cd9869cff090e407d3311d3c4d70b650a7225246
266,common_voice_en_18143698.mp3,Adult male with deep and convincing voice.,dd883c56080c8067671af81ed7ec905d41f2d68bb7c715dd2ad25e5147eeb71763a9db6dc8a838cbc09a237b63896965f4d94263e0196567753eb9ba7fafc5c9
267,common_voice_en_580756.mp3,Adult female with a bit unclear pronunciation and creaky voice.,36f5ba649be47e8ec385e9d51b530ec30c8a8f0b0cc4b7310fd23a7a7a69a3c63bb617dd945c724c6bdbedae1d76a895445b480b26f525bdd07ac7dc4f684fc2
268,common_voice_en_26466227.mp3,Adult male with quiet and calm voice and high frequency background noise,7abdefc4252a682350e09281b0e1e2437ce3d736be23cdda87a32100f77ebf9c8b6c0fb7196bdbd8666023ab051c87d5ab7ea087aa2943b644ac69ab84094b71
269,common_voice_en_27500728.mp3,Middle aged male sounds like too far away from the microphone.,ff2874c028f48f30e16d2595b3e6ffb87b39cceea8bc9f3a8a3667f32385ad05b650b4913adaad5f9e144555998e09f2dde98c43119ffe6b686d22bb51902a09
270,common_voice_en_477917.mp3,"Mature male with emotionless, boring voice.",7f61dcbf6a645d151839ed937197c2cfa3543f5190b20f448e0388487d5e1a277e6ad8a0931abee248b3bdf795d8a75c2dc18d968f6ba682d8893e10d9ca8f5d
271,p304_401_mic1.flac,Adult male sounds like reading a direct speech from a book.,p304
272,common_voice_en_19671619.mp3,Young adult female with neutral emotionless voice.,3647d59378c8565b4770f8553f5c4526707b40f5189002be451d48a8f100f0552f323e677d50d16b9ba9d30a0229274c588e6a820bec411a0927d6eda78ddabd
273,common_voice_en_293811.mp3,"Adult male with a bit creaky voice speaks calmly and slowly, makes pauses while speaking.",f6a01e63891837131e6deb5d2f7d8ac6ec86abdc5b086d2044bdd19a7302734302e0a1ea957caa571a5bbc597ef708f8cf5df35a9e6d02c2ffb8ac830d0b8b32
274,common_voice_en_19106806.mp3,Mature male with melodious voice and British accent.,b46d39377dbd8cdc64a32072992b3dd64598d10d56ae41b2f35be11a4f720289768b4202c7daa085552bfe06c96a8021d8003f59bb76d628585e962934f683b9
275,common_voice_en_19724864.mp3,Middle aged female with convincing official sounding voice and British accent.,79b95b909d6a5bc9390f813e502b8106e85de8e03405342cfcf1b1950c351ca772eec97744c76006599229fa70c56c582f4b4b8501febb6267797c5a810cc613
276,common_voice_en_27478180.mp3,A girl with slight accent and some audio technical background noise.,fd52910d24299328945044ddd49dd2d79ef95c7b0d6e38d06d65a1d9330f64f45a8426cf556ed10a705307dcf622e1fe152ee48d5bd2e38b89b4da815b5c38a6
277,common_voice_en_28485712.mp3,Mature female with saleswoman voice makes pauses while speaking.,2895ef52f5bd18954bdbdbe424b82cfd9a02cc4e6e3bca60c328585bb4993c5ee03c3598ce4e214844f6ece5816897d9ba22f10aa2f6b4a676e76456eff0d8d7
278,common_voice_en_13813911.mp3,Middle aged male with an accent and a bit unclear pronunciation.,0d071699a4ef1a3005c14702b6c72ec80b55032a96bd2aab4b5a321307c9929352bdbbc21de6c2fb605d72a6921550e2edefab042ad6467c35cf7e815204d38e
279,common_voice_en_10676157.mp3,Adult female with a bit unclear pronunciation and stressed speech.,70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54
280,common_voice_en_20727808.mp3,Middle aged female with a slight accent and sharp voice.,ebc46741691262fd48fd3857c42ae1e9651e9175b3bd3ebc98d5af28eb18ea63be4453dd69052f14b1393160b875f6b4139bc4800c6f0dad5368cd404a8a8d5a
281,common_voice_en_27040241.mp3,An adult man with low pitched voice and Indian accent speaks unclearly ,b15e81b74f3a01152401371744ce17a419c45a9415478075dd9d5dab5818374ad025c732871b55b1d5242f40357f577ab2dfd02950081c195bf04dd7b8aa7910
282,common_voice_en_20145000.mp3,An adult man with bass voice pauses while speaking ,1c673b0209f32b4203637065b31d919e1b6b74be2c814c3f8d730f7cc0f2b208661ff150ae009fae92be380cceadf8c8be6b6b53b9fffcbe1715c8badd7df646
283,p314_055_mic1.flac,An adult woman with British accent speaks emotionless,p314
284,common_voice_en_23699980.mp3,An adult woman with squeaky voice speaks slowly ,0f5b7d4a3bf94064e65ac3a8c0acf80d2b925eaef1b4ef7cde388eb0aefb5bbf95051900e017344c5b3443c882833b5bb6c5822cc619a91b5e8afc86068aaba2
285,common_voice_en_23353967.mp3,An adult man with low voice pauses while speaking,387a585a73da79eed3b47ca001206514ba661cfcdc5fa76c49422e55fecb38c0cc8da5ecdabadf2b0f0b3a2d86ae387433f3624cb0279127b6a4c5243c8799e3
286,p262_265_mic1.flac,An elderly woman with American accent and bass voice speaks nervously ,p262
287,common_voice_en_20162588.mp3,A teenager woman with childlike voice speaks scratchy ,54dc820077b05bf576973afed1f32e6af12c378296b118c651a9e42efdbddac8ddeb0604771e9034aea18ea46f907d253ef8ca45e6d51eb6d3e4e1c56dd4bf4b
288,common_voice_en_21916665.mp3,An adult man with squeaky voice  stumbles while speaking ,49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e
289,p247_240_mic1.flac,An adult man with British accent and high pitched voice speaks menacing ,p247
290,common_voice_en_28248110.mp3,An adult man with bass voice and American accent pauses while speaking ,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1
291,common_voice_en_649729.mp3,An adult woman speaks lowly ,871d6d03946684fdceac6fa4ef9aefa479d6ee197bcfac816994ccaf2db86af843990c1a9c65db90564335b8e4ea3c8d60f319e089afdc9e86f4d06fe927507f
292,common_voice_en_22249231.mp3,An elderly man with American accent speech,d6e410175209d8bc5e01c3cb8f525fa4ca988e879e3961ce02a172887b42321642a95525b1e0c23dad1a0ebed0c102e20c4b2967d668bfb34b69cbfc1c8ea983
293,common_voice_en_24536086.mp3,An adult woman with American accent speaks seductive ,146fc6e9a61d870b5bc7a0fbac1763383a581d8ca8a793edf32a5bd5111283b9224b701acc44eb629c2ab053c6265af8797937b98198ff2514508bad86a1666e
294,common_voice_en_18608115.mp3,An adult man with bass voice and American accent speaks,ef6c9d9b37bf16c0c0e77f52079e76120ae1008790b198bcb35804a1ac0f32456f20e28589489668bd955ded508e3f3eb95e854b942f4173adc4f40ad3b7d80a
295,common_voice_en_544955.mp3,An adult man with bass voice and American accent speaks lowly ,0b778855d9f26f1d9fc5c454dba104286747f46239513abbe90163f466538f032b831bea89aa970df58cb9fc52bf2ed4ee59bbe31f8e841040779e88b9971d31
296,common_voice_en_20403586.mp3,An adult man with American accent stumbles while speaking ,73ad212886047f9ddac071a0f46c20066b02f1e2533fe5cecd0981f6cb6c0c9db7ea6ce9faaac5a2515c5cc232701966627019cf90aacd2e45adbcfe6b8b5c12
297,common_voice_en_644784.mp3,An adult man with bass voice and American accent speaks lowly ,502ab86b8156be540b17b544fd54fd76a6fab9e49574c4f9fcd9a4e52b72384e066d6c7378aecbdf4e40ddb5830d254b3d28cf1d72624752194c919b8a61468e
298,p284_105_mic1.flac,An adult man with bass voice and American accent speaks ,p284
299,common_voice_en_17282361.mp3,An adult man with childlike voice speaks with hissy background,197fbc8c1913d8e660b9601686304a374c1fc966556f8f7d275307b89df663ca652ad9cc1ac032b72b5ae89ce1abb4615ef87fbd1e9dcc4e45a017fdf6574f37
300,p226_022_mic1.flac,An adult man with British accent and high voice speaks like reporting ,p226
301,common_voice_en_494668.mp3,Adult woman high pitched voice with Indian accent.,185a19520056bd31c0b7613af5d9eb45e5b9eb8061127fc839233aac463eee2c687007a5977d117e7301d2c959de1b27d9331f7cb0bab85f776e64120795c77e
302,common_voice_en_20002252.mp3,Adult woman low pitched voice with clear pronunciation speaking slowly.,cba69cadd7529fb0a7581b6b7027d38e44adc19148969d8c48a9d7be17a4cfdd3957aec1f7439fd8b97ee51076f9d9303b75633a9143b2d870cd4da7a8f31808
303,p278_032_mic1.flac,Adult male low pitched voice with clear pronunciation and convincing speech.,p278
304,common_voice_en_23178328.mp3,Elderly male deep voice with convincing speech.,bca3c0318d2ff86bc0cc4542e27e1695dcf2738cd66b5dcf737af8098fda1440273b8f7e948995d7bf3110422f99f520f7ca908ff46344b406c8d672bc619411
305,common_voice_en_27664189.mp3,Adult male low pitched voice with clear pronunciation.,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1
306,common_voice_en_94218.mp3,Adult male high pitched voice with clear pronunciation and convincing speech.,2e8f95ac5b92766221b9e0c8d8ec2f190986e3cc291f550886a6b6c8b934673e062bb5dfffbb33b96f91d04466c578fe334abb3edaaf35a674f6d34f519cbdbc
307,common_voice_en_19957214.mp3,Adult male low pitched voice with Polish accent and clear pronunciation.,120d70790c95607fd984c9dca33ed6ccf4b73803596e639281f9f9214907f0ea6fe3eaeb35c5e7354e267909a578c6006adb9dd2395dd85640c4ced3be2cb82b
308,common_voice_en_19687193.mp3,Adult male high pitched voice with clear pronunciation and convincing speech.,3175259a75a77941eee0f76cf49279b1ffe76c93423c95b432586c6d996dcacb43a29b131a9337d472ff77de51433b5400538ea89e719fc896be7223d7e88f98
309,common_voice_en_24910061.mp3,Young woman high pitched childlike voice with unclear pronunciation.,30cf92caa81bb2bef0f868e2e97e200dc6f77a01d6f188c1977cdace5bba9eb317190fd2c260eba1c3cb9f6ab22c6733a8a228049e1ad115fbcc13f4d3f53943
310,common_voice_en_83775.mp3,Adult male low pitched voice with Italian accent and convincing speech.,c687209da934850dd8d6724eec9f6b0fb5d2b132792516d1b397bfb94d544044df63c08adff2c1ba427bfbe5bbcd1591cc03783dbcf55e91ac79c86483b4c188
311,common_voice_en_22917372.mp3,Elderly male deep calming voice with African accent and clear pronunciation.,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8
312,common_voice_en_19497779.mp3,Adult male low pitched voice with clear pronunciation and convincing speech.,af6eabb1520a0a170113371fbf24c072e1a6feff65bc93d6bb41df7159cbdc0a42704a11ad4df4172f7332d53e55ba28246fc404a2d7237a9efe041ce74ba9fa
313,common_voice_en_19622262.mp3,Adult woman confident voice with clear pronunciation.,d59a7a01b11dde4fd31dfb423919fbfb07dcc3961deb9bde1350eaaa5394794b1fc9d3f718f36fc6cba87b016d058ee6cd4c02d145bd4c7fcbb324d3ce847beb
314,common_voice_en_23710576.mp3,Adult male voice with unclear pronunciation and monotone speech.,b5ebaa3c21edd018a574764bb71cd46d6b2146e72fcbed1a0af7b65934c9dea6dabe6b95e350654a9523e4abfe3573a3f65cd68fd04a14da82762fa13fddf23e
315,common_voice_en_511623.mp3,Adult male low pitched confident voice.,a4ee526e2273e838a673a73f093a162b7fb42d416d28681d1f09bc8306c497dd541674bad63ecc5e59e25f6ffa17cced46287ffb18fb18c1219c1abec736559c
316,common_voice_en_17257621.mp3,Adult male low pitched voice with clear pronunciation.,8a55ea9cd88dc61a9b742533f9f9affd34f5a23d7964c44861baf4f8d74ef8de86d2316b7b6be241a87da6eba4364393d9f972dfd2055f41eb50f1d10ae23122
317,common_voice_en_538807.mp3,Adult woman high pitched voice with clear pronunciation.,e394143a456fec7586862d9a0a39c24574aafe02c1da0d11699a55e0bbec9bec2c60540c8445b297faa795fdb7934aee7b001d906f00db81990a1513812aa5fb
318,common_voice_en_23941690.mp3,Adult male voice with clear pronunciation and confident speech speaking slowly.,8d1a39bc74728c263ed6a066d16fc2d5fef92801db217c2e941b964d1ff86893cda1b03d3acfdd9601ee3845812079ed1e1185ceaf0b60ea81c2f6030ed51241
319,common_voice_en_18693521.mp3,Elderly male low pitched voice with convincing speech and clear pronunciation making pauses while speaking.,ae13a4a776cf3019e7003e952cb2def0333cc044ddab4e84c2d9e900baad18d586fac6fbd80404141c91b0accd3bab1dd663aa83b10a7de6ca3a1064e1a8a39e
320,common_voice_en_20067643.mp3,Elderly male voice with clear pronunciation and stumbling between words.,3e53eaf42631d7fb4ddf28ff8c8c4447b796054a50d819d8adef79e464f9d4270386bccea7eb5a623720adce262de21e5cce5d5ec5c4d2f34806426e1e6dc533
321,common_voice_en_18870168.mp3, Adult female with a very serious and montone voice and clear pronunciation,c120fad6205991947955b49f624dadce93bf9f952a73fc655dc8fc4a926753ee2fae9656717727d6f0706399ef0b4163beef5c3fe29edb5f77cef61791a2e632
322,common_voice_en_21081213.mp3,"Old male with a raspy, deep and serious voice and slow speech",372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8
323,common_voice_en_348416.mp3,"Young male with a calm, emotionless and flat voice and a bit unclear pronunciation",6a102ab9fb003dd3774cc3afa0695c87c84b67479d2b51cc0e68a4d68efa173f786758f2dcd1dc0817923b725ec668e3230b12047d73be2b6d2abc6bee102c63
324,common_voice_en_175457.mp3,Adult male with a deep and serious voice and bad microphone quality,a2c0b030f105c2a84d14a3ff482e57558a4ac00a12ca5907e10e0ee51985357db4c2a9470449f66069cd08f1a790d7ff2667e37f65fb1efa14f41debdc3916be
325,common_voice_en_19515881.mp3,"Adult female with a serious and confident voice, American accent and a mouse click at the end of the clip",35fac6aec3caae65c56c843fff8368fe08b766f2c8b6fc7fd2bf57f460dbfe516a45563802d2cc35f9630496fd498e06375cd3c01055170759c7a04ef9e8bbf7
326,common_voice_en_18105508.mp3,Adult male with a humorous and robot-like voice and a bit unclear pronunciation,593038b627d4b5dbe5211dd8a299347c09433f6b0eb249092a176cf301518638bca743cbf6bc03a72b919616348519c57afadae021e5b7048aa937f72cfb3114
327,p308_039_mic1.flac,"Adult female with a serious, emotionless and low pitched voice ",p308
328,common_voice_en_22224082.mp3,Young boy with a deep voice and mouse pad click at the start and end of the clip,4f68669fc32c7836a0d4a9d26411e5fe97035e47fb2399adeb4d5005e38a33b73d088efd0681a82f9217c4e17d1d53966f15d004486c9dc06ae57d5e272e5451
329,common_voice_en_18658657.mp3,Adult male with a serious and convincing voice and clear pronunciation,d461ea23a9911083e42056d655eb2f620786d07c1d8e2d6117061d42e67e12eb9609ba8d23225fef922711e396da8c51db808affac38cf357df85cce0eb5f6c7
330,common_voice_en_27680909.mp3,Elderly male with a raspy and calm voice and slow speech,8d7149f76db9089ce4c5606e750c1cacd44261e243911b9fbc50b74319ef1be09a2b2c9be61cdff275828aba135b07b5948953200a8623c393b5ad7be18a51af
331,common_voice_en_27928632.mp3,Adult male with a serious and nasal voice and clear pronunciation,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149
332,common_voice_en_129495.mp3,"Adult male with a smart, flat and convincing voice ",dca22228c83f6c1cb0391375f493aa7b13a09fc37a2947e8c18a70e5225ae2ab845ccf2a6ca844348a09743cc99a5625bf555b3deb4e6dd9c2caebff54323a42
333,common_voice_en_25689909.mp3,Adult male with a serious and unconfident voice and Russian accent,be23dc498fd25333eef1f452d0f12ffa622fd31bd261828ed35c1820aaf944065649dc5371b28e19d056478206e076dae38a576c6d78ff7247c158e6c7905b90
334,p298_228_mic1.flac,"Adult male with a calm, smart and low pitched voice and clear pronunciation",p298
335,common_voice_en_20715660.mp3,"Young boy with pauses in the speech, British accent and a vibration in the background",29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6
336,common_voice_en_32372428.mp3,Adult female voice with a very understandable American accent,a05406a5eba158bcb40734bd3ad652d38bdd7e8514c35a5e2111831e56084fb06df244b9dadd705142185c2fb74a0aa1e3429632930935e7809639f677105f61
337,common_voice_en_20310285.mp3,Adult male with a calm and confident voice and weak Russian accent,0c003e301f78d458f90900d6edb94a0d518a4c4cb5f58d7d18e619037a643b512b2155a7c95a6c08fd532019c5af0eb2d5bf75daef6c515a1d938dca124432cc
